episode,score,entropy,loss_actor,loss_critic,elapsed_s
353,18.0,0.6705503463745117,-0.0005620519514195621,0.00031039933674037457,94.3
354,34.0,0.6508169770240784,-0.0007048823754303157,0.0004485363024286926,94.8
355,19.0,0.656470775604248,-0.00044400597107596695,0.0002168080536648631,95.0
356,17.0,0.6624864339828491,0.00012586396769620478,0.00026218281709589064,95.2
357,27.0,0.6199758648872375,-0.000944699568208307,0.00011860934318974614,95.6
358,12.0,0.6141827702522278,0.00018428266048431396,0.0001459359918953851,95.8
359,26.0,0.6915196776390076,-0.0001356204302283004,0.00011396852642064914,96.2
360,26.0,0.6796870827674866,-0.0001264512538909912,0.00014823820674791932,96.6
361,14.0,0.6266611814498901,-0.00029537934460677207,0.00027001069975085557,96.8
362,27.0,0.6835017800331116,0.00017064383428078145,0.00021561158064287156,97.2
363,33.0,0.675681471824646,-0.00012964698544237763,0.00014417954662349075,97.6
364,40.0,0.682755708694458,6.67572021484375e-06,0.0001236648968188092,98.1
365,23.0,0.6211415529251099,-0.0002865791320800781,0.0012471808586269617,98.5
366,17.0,0.6226023435592651,-0.0006193413282744586,0.00013208466407377273,98.7
367,15.0,0.6511717438697815,-0.00020860732183791697,0.00037262780824676156,98.9
368,24.0,0.6819852590560913,-0.0015529468655586243,0.00032502453541383147,99.2
369,15.0,0.6443170309066772,-0.0019485845696181059,0.0003227704728487879,99.5
370,15.0,0.6456412672996521,0.00011433760664658621,0.00016047274402808398,99.7
371,28.0,0.6739706993103027,-0.005110377445816994,0.000265073380433023,100.0
372,23.0,0.6408289670944214,-0.0012259483337402344,0.0012913966784253716,100.4
373,20.0,0.6719828844070435,0.0007182330009527504,0.0002286904928041622,100.6
374,22.0,0.6484947204589844,-0.00585252046585083,0.0005318049807101488,100.9
375,30.0,0.6839187741279602,0.00027801989926956594,0.00020031840540468693,101.3
376,21.0,0.6572979688644409,0.06822571903467178,0.002316585974767804,101.6
377,17.0,0.6283894777297974,1.5521751265623607e-05,0.00016075478924904019,101.9
378,47.0,0.6623901128768921,-0.0007982658571563661,0.00020365124510135502,102.5
379,13.0,0.6261535286903381,0.00013817731814924628,0.00013001325714867562,102.7
380,61.0,0.6863546371459961,0.10964006185531616,0.006036904640495777,103.6
381,35.0,0.6908003091812134,5.799531936645508e-05,4.246893149684183e-05,104.0
382,19.0,0.6274224519729614,-0.0001365134521620348,0.0003379029512871057,104.3
383,13.0,0.6415015459060669,-0.0006326001603156328,0.0001760258455760777,104.5
384,17.0,0.6610204577445984,-0.00027754728216677904,0.0001821290934458375,104.7
385,33.0,0.6732620596885681,-0.0016745409229770303,0.00016906342352740467,105.1
386,14.0,0.6508374214172363,0.0001846360246418044,0.00024125503841787577,105.3
387,34.0,0.6740217208862305,-3.1505312563240295e-06,0.00012988127127755433,105.8
388,13.0,0.6342159509658813,-0.0006402891594916582,0.0004192732449155301,105.9
389,40.0,0.6849655508995056,-7.481574721168727e-05,8.077407255768776e-05,106.4
390,26.0,0.69222491979599,-1.3956877410237212e-05,5.657842484652065e-05,106.8
391,29.0,0.6245965957641602,8.647309732623398e-05,0.00011271402763668448,107.2
392,17.0,0.6646844148635864,-0.0005121721769683063,0.00012297756620682776,107.4
393,13.0,0.6372187733650208,-5.983389200991951e-05,0.0004325465124566108,107.6
394,23.0,0.6603484749794006,-0.00039649009704589844,0.0008377899066545069,107.9
395,14.0,0.6393513083457947,-0.0013729461934417486,0.00015646220708731562,108.2
396,37.0,0.6716452836990356,-0.0007284809835255146,0.00016107912233565003,108.6
397,41.0,0.6929349899291992,0.03221607580780983,0.0005209798691794276,109.2
398,27.0,0.6148971915245056,-0.0007922223885543644,0.0004077670455444604,109.6
399,16.0,0.6447693109512329,-0.00041143596172332764,0.0003412434889469296,109.8
400,53.0,0.6865547895431519,-3.660642323666252e-05,5.6562239478807896e-05,110.6
401,39.0,0.6524050831794739,-0.00040370540227741003,0.00016492285067215562,111.1
402,32.0,0.6781126856803894,-1.9441047697910108e-05,0.00013111000589560717,111.5
403,26.0,0.6909914016723633,-0.00010936086619039997,6.135441071819514e-05,111.9
404,44.0,0.6854001879692078,-0.0032705962657928467,0.0009560441831126809,112.5
405,13.0,0.634429931640625,-0.0009020337602123618,0.00036637845914810896,112.7
406,24.0,0.6363105773925781,-0.0008932948112487793,0.0008272115373983979,113.1
407,31.0,0.6662529706954956,-0.0004771974927280098,0.0001819103490561247,113.5
408,60.0,0.684235155582428,-0.000533136713784188,0.0009418764384463429,114.3
409,31.0,0.6873703002929688,-0.00042887168820016086,0.00017996462702285498,114.7
410,16.0,0.6581388115882874,0.00015495344996452332,0.00021337631915230304,114.9
411,11.0,0.6281566023826599,-0.0008148334454745054,0.00022380254813469946,115.0
412,22.0,0.5897711515426636,-0.0069668591022491455,0.00045588717330247164,115.3
413,25.0,0.66661137342453,-6.413459777832031e-05,0.00040944264037534595,115.7
414,14.0,0.6047201156616211,-0.0006144089275039732,0.0003093813138548285,115.9
415,26.0,0.679966926574707,-0.00013571481395047158,0.00019452249398455024,116.3
416,29.0,0.6577810049057007,-0.0008288754615932703,0.00019656559743452817,116.7
417,14.0,0.6477413773536682,-0.0005910553736612201,0.0004929938586428761,116.9
418,12.0,0.6078941822052002,-0.00032157948589883745,9.075214620679617e-05,117.1
419,20.0,0.591962456703186,-1.4856457710266113e-05,0.0002606437192298472,117.3
420,12.0,0.6137422919273376,-0.0015350928297266364,0.0003076489956583828,117.5
421,21.0,0.6755304336547852,0.06549122929573059,0.002141329925507307,117.8
422,18.0,0.5928941965103149,-0.0014741388149559498,0.00011970234481850639,118.0
423,21.0,0.6661105751991272,0.04864439368247986,0.0011864806292578578,118.3
424,18.0,0.6033952236175537,-0.00035851201391778886,0.00032932395697571337,118.6
425,11.0,0.6128502488136292,-6.1024318711133674e-05,0.0002583603491075337,118.8
426,25.0,0.6536534428596497,-0.0028679133392870426,0.0003401962749194354,119.1
427,21.0,0.6797319650650024,0.03885521739721298,0.0007602503173984587,119.5
428,25.0,0.6616576313972473,-0.000110626220703125,0.0001479314232710749,119.9
429,18.0,0.6600783467292786,1.1636151612037793e-05,0.0002301451750099659,120.1
430,19.0,0.640320360660553,-0.0003270381421316415,0.0001390207326039672,120.5
431,14.0,0.6307452917098999,5.5730342864990234e-05,0.00029336169245652854,120.6
432,16.0,0.5992509722709656,-0.00023092329502105713,0.0001990592572838068,120.9
433,80.0,0.686263382434845,-6.127357664809097e-06,0.0005992980441078544,121.9
434,40.0,0.6797657608985901,9.160638001048937e-05,5.2940733439754695e-05,122.4
435,48.0,0.6920225620269775,0.0001051872968673706,4.3954198190476745e-05,123.0
436,14.0,0.6246585249900818,-0.00028985206154175103,0.0002988484629895538,123.2
437,18.0,0.6275026798248291,-0.0003886487684212625,0.00029813239234499633,123.4
438,10.0,0.5935908555984497,-0.0006121888873167336,9.536316792946309e-05,123.6
439,21.0,0.6726164817810059,0.049083735793828964,0.0012109644012525678,123.9
440,20.0,0.6096426248550415,-0.001150217605754733,8.588848140789196e-05,124.1
441,20.0,0.5981152057647705,-0.002526748226955533,0.0001479197817388922,124.4
442,26.0,0.641480565071106,-0.002276698825880885,0.00020551834313664585,124.8
443,26.0,0.6724941730499268,-0.0002007049770327285,0.0001501465158071369,125.2
444,14.0,0.6329437494277954,0.00043532252311706543,0.000412365683587268,125.4
445,13.0,0.6194248795509338,-0.00013093736197333783,0.00037549136322923005,125.6
446,70.0,0.6574229001998901,-0.00043338537216186523,0.000424651283537969,126.6
447,22.0,0.6652871370315552,-0.006256401538848877,0.0011320101330056787,127.0
448,35.0,0.6337741613388062,0.00117398495785892,0.000178839749423787,127.4
449,16.0,0.6570579409599304,-5.345046520233154e-05,0.00033677814644761384,127.7
450,21.0,0.6814754009246826,0.0642290934920311,0.0020704998169094324,128.0
451,22.0,0.643358588218689,-0.0003943145275115967,0.0017140035051852465,128.4
452,25.0,0.666725218296051,1.259446162293898e-05,0.0002649296075105667,128.7
453,14.0,0.6314077377319336,2.913177013397217e-06,0.0004064787644892931,128.9
454,21.0,0.6353040933609009,0.06738777458667755,0.0022742017172276974,129.2
455,83.0,0.6904705166816711,-0.00013841564941685647,0.0027901388239115477,130.3
456,23.0,0.6573320627212524,-1.1344750419084448e-05,0.0003139092877972871,130.6
457,28.0,0.6594329476356506,-0.0006355047225952148,0.00019381678430363536,130.9
458,53.0,0.6614212393760681,-0.001128499279730022,6.992268026806414e-05,131.6
459,18.0,0.6457704305648804,-4.131263995077461e-05,0.00021919867140240967,131.8
460,14.0,0.6126741170883179,-0.0009977136505767703,0.00018004534649662673,132.0
461,29.0,0.603569746017456,-0.00012690490984823555,4.467305916477926e-05,132.4
462,21.0,0.626698911190033,0.028589492663741112,0.00040724885184317827,132.7
463,14.0,0.6141105890274048,-0.0008627953357063234,0.0001820802135625854,132.9
464,25.0,0.61384117603302,-0.0038694620598107576,0.00024404314171988517,133.3
465,24.0,0.6690458059310913,0.0014248043298721313,0.0003766284789890051,133.6
466,26.0,0.6849648952484131,-0.00022886197257321328,4.7927896957844496e-05,134.0
467,31.0,0.6873384714126587,-0.001180410385131836,4.048715709359385e-05,134.4
468,52.0,0.6876546740531921,0.00021543602633755654,4.7771809477126226e-05,135.0
469,17.0,0.6181486248970032,3.9423212001565844e-05,0.00030408918973989785,135.2
470,43.0,0.5646732449531555,-0.0015195409068837762,0.0002863353001885116,135.8
471,21.0,0.5477150678634644,0.01272126380354166,8.145957690430805e-05,136.1
472,15.0,0.616852879524231,-0.0019216601504012942,0.00016190992027986795,136.3
473,40.0,0.6739668250083923,-0.00015401840209960938,3.363795258337632e-05,136.8
474,24.0,0.5587760210037231,-0.0025942325592041016,0.0004569441662169993,137.1
475,15.0,0.6019929051399231,-0.00014783540973439813,0.0003431650984566659,137.3
476,18.0,0.6440156698226929,-0.001822801074013114,0.00012793723726645112,137.5
477,26.0,0.6787493824958801,0.0001025696619763039,8.347592665813863e-05,137.9
478,26.0,0.5626091957092285,-0.0019981563091278076,0.00013290448987390846,138.3
479,25.0,0.6548798680305481,-1.106262243411038e-05,0.00016489849076606333,138.6
480,101.0,0.6930599808692932,-0.06129420921206474,0.0018827809253707528,139.9
481,28.0,0.6725742816925049,-7.748603820800781e-05,0.00020837072224821895,140.2
482,22.0,0.6589280962944031,-0.006749391555786133,0.0010162636172026396,140.5
483,48.0,0.6496959328651428,0.0006630271673202515,7.597704825457186e-05,141.1
484,17.0,0.6067206859588623,0.0001517323835287243,0.00019185154815204442,141.3
485,16.0,0.6237220168113708,3.542006015777588e-05,0.00032396212918683887,141.5
486,21.0,0.6908017992973328,0.06719731539487839,0.002265248680487275,141.8
487,23.0,0.5711193680763245,-0.0005870659952051938,0.0007746859337203205,142.1
488,32.0,0.6473557353019714,-0.001069098711013794,8.494745270581916e-05,142.5
489,77.0,0.6803110241889954,-4.9934667913476005e-05,0.00037636308115907013,143.6
490,30.0,0.6657163500785828,-0.0004527270793914795,4.568952863337472e-05,144.0
491,71.0,0.6843634843826294,-0.00018304045079275966,0.00013796919665765017,145.0
492,30.0,0.6392617225646973,-0.0007285237079486251,0.00012977144797332585,145.5
493,41.0,0.6907938718795776,0.11505565047264099,0.006631039083003998,146.1
494,51.0,0.6640838384628296,-0.0001104961775126867,6.893482350278646e-05,146.7
495,16.0,0.6252651214599609,-0.0008612945675849915,0.000176983347046189,146.9
496,18.0,0.5950677990913391,-0.000939571182243526,0.00021581447799690068,147.2
497,24.0,0.6241880655288696,0.0001412034034729004,0.0007107949932105839,147.5
498,29.0,0.6220934391021729,-2.7646621674648486e-05,0.00025858127628453076,147.9
499,38.0,0.6109522581100464,-0.00031713314820080996,0.00024482072331011295,148.4
500,23.0,0.6410583257675171,-0.00030587115907110274,0.0006935058045201004,148.7
501,17.0,0.6197565197944641,-0.0004072329611517489,0.00029597748653031886,149.0
502,30.0,0.6512064933776855,-0.0011545360321179032,4.481694850255735e-05,149.4
503,38.0,0.6514260768890381,-0.00204361486248672,7.370499224634841e-05,149.9
504,47.0,0.6676255464553833,-0.0046150172129273415,2.922810017480515e-05,150.5
505,18.0,0.6147401332855225,2.5517410904285498e-05,0.0003096529108006507,150.8
506,17.0,0.6040968894958496,-0.002363460836932063,0.00021668535191565752,151.0
507,42.0,0.6801691055297852,-0.0012833476066589355,3.827776890830137e-05,151.6
508,26.0,0.6779353022575378,-0.0020316417794674635,5.620291631203145e-05,152.0
509,24.0,0.670258641242981,-0.0010141730308532715,0.00010849082900676876,152.4
510,64.0,0.6697515845298767,-0.0008826255798339844,3.81897043553181e-05,153.2
511,17.0,0.5999832153320312,-0.0005993141676299274,0.00015171825361903757,153.4
512,25.0,0.677731990814209,-0.0006827712059020996,7.831314724171534e-05,153.8
513,28.0,0.6259514093399048,-0.0008651316165924072,0.00038744870107620955,154.2
514,32.0,0.6302281022071838,-4.265705865691416e-05,0.00023631106887478381,154.7
515,27.0,0.657078206539154,-0.00035215276875533164,0.00014829494466539472,155.1
516,41.0,0.6591284871101379,0.042822517454624176,0.0009151750127784908,155.8
517,54.0,0.6577803492546082,-0.0010093365563079715,0.0001959675719263032,156.5
518,14.0,0.6004472374916077,0.00015425682067871094,0.0002959727426059544,156.7
519,24.0,0.6613982319831848,-4.303455352783203e-05,0.0001372513361275196,157.1
520,33.0,0.5939410328865051,-0.00034074598806910217,0.0005383073585107923,157.5
521,33.0,0.6778952479362488,-5.920804323977791e-05,4.334986078902148e-05,158.0
522,41.0,0.6033430099487305,-0.005320345517247915,1.4115042176854331e-05,158.6
523,73.0,0.591720700263977,-0.0004050960997119546,0.0003286346618551761,159.8
524,49.0,0.6456740498542786,-0.0005183418397791684,0.00010311273945262656,160.4
525,16.0,0.5974100232124329,-0.0003051459789276123,0.0002212059625890106,160.6
526,48.0,0.643609881401062,-3.668665885925293e-05,5.2773561037611216e-05,161.3
527,32.0,0.6480473875999451,-0.001441262662410736,9.921591845341027e-05,161.7
528,17.0,0.6014848351478577,0.00015446018369402736,0.0003345839795656502,162.0
529,35.0,0.6432673335075378,0.00013743042654823512,0.00010429356916574761,162.4
530,15.0,0.6185854077339172,-0.0005479636020027101,0.0003215861215721816,162.6
531,46.0,0.6910062432289124,0.00016255676746368408,0.0001050304199452512,163.3
532,18.0,0.6068341135978699,-6.922748434590176e-05,0.00023294134007301182,163.5
533,28.0,0.6632025837898254,-0.0005886852741241455,9.4550647190772e-05,163.9
534,15.0,0.5934200286865234,0.00019464890647213906,0.00038251830847002566,164.1
535,20.0,0.5886503458023071,-0.00012128204252803698,0.00038123936974443495,164.4
536,18.0,0.6111218333244324,-0.00017477406072430313,0.00018615223234519362,164.6
537,37.0,0.6404829025268555,-0.0005905242287553847,0.00013076762843411416,165.1
538,22.0,0.5812845230102539,-0.006534546613693237,0.0017555218655616045,165.5
539,40.0,0.6620289087295532,0.00034080148907378316,5.321199932950549e-05,166.0
540,46.0,0.6348807215690613,-0.0011181706795468926,9.409531048731878e-05,166.6
541,34.0,0.6228529810905457,-1.7512589693069458e-05,0.00022550532594323158,167.1
542,65.0,0.5837952494621277,-0.0014942169655114412,0.00023489861632697284,168.0
543,66.0,0.6831071376800537,-0.0001112222671508789,0.000578292878344655,168.9
544,21.0,0.6481040120124817,0.06396008282899857,0.002046031877398491,169.2
545,63.0,0.6913034319877625,-0.002770066261291504,9.796205995371565e-05,170.2
546,77.0,0.6054655313491821,-0.00034374347887933254,0.0004747328639496118,171.3
547,15.0,0.6022946834564209,-0.00036692520370706916,0.0003776246157940477,171.5
548,31.0,0.5845693349838257,0.0003083836054429412,0.00039927856414578855,171.9
549,17.0,0.5805686116218567,-0.0005523281870409846,0.00041736135608516634,172.2
550,40.0,0.6646586656570435,-0.00024628042592667043,7.057976472424343e-05,172.7
551,34.0,0.6813120245933533,-0.0011138150002807379,0.0010921837529167533,173.2
552,56.0,0.6885798573493958,-0.0005363970994949341,3.6124132748227566e-05,173.9
553,53.0,0.6784386038780212,-0.00011878632358275354,4.872432691627182e-05,174.6
554,57.0,0.6833155751228333,-9.200151907862164e-06,2.9325403374969028e-05,175.5
555,33.0,0.6531524658203125,-0.0003996239393018186,8.378084748983383e-05,175.9
556,97.0,0.6689250469207764,0.0008707116357982159,0.00017828316777013242,177.3
557,35.0,0.6480222940444946,-0.0005577782867476344,6.61036028759554e-05,177.7
558,34.0,0.5782049894332886,-0.0011198020074516535,0.0004895568126812577,178.2
559,52.0,0.6764516830444336,-4.411240297486074e-05,4.95154999953229e-05,178.8
560,15.0,0.6017764806747437,-0.0007410764810629189,0.0002550127974245697,179.1
561,20.0,0.6013962030410767,-5.076527668279596e-05,0.00032128702150657773,179.3
562,32.0,0.5996060371398926,-0.00019440054893493652,0.0003610088024288416,179.8
563,17.0,0.6202108860015869,-0.0005318697658367455,0.00020405148097779602,180.0
564,47.0,0.6320906281471252,-0.0013149359729140997,0.00027770764427259564,180.7
565,14.0,0.6582826972007751,-0.0004722390731330961,0.0005770195857621729,180.9
566,43.0,0.47272050380706787,-0.0022647182922810316,0.00023418439377564937,181.6
567,58.0,0.6839023232460022,-0.0007979273796081543,0.001418116968125105,182.4
568,40.0,0.641945481300354,-0.0007634043577127159,0.00010505706450203434,182.9
569,39.0,0.6502985954284668,-6.354795914376155e-05,0.00014232212561182678,183.5
570,16.0,0.5932663083076477,-0.000354766845703125,0.00035615891101770103,183.8
571,18.0,0.6028147339820862,-0.0003009935317095369,0.00031889110687188804,184.0
572,36.0,0.6342536807060242,-0.00018242746591567993,0.00010840257891686633,184.5
573,17.0,0.6091808676719666,-0.0005372412269935012,0.0003372201172169298,184.7
574,18.0,0.5991600751876831,-8.073117896856274e-06,0.0003848065680358559,185.0
575,23.0,0.5394508242607117,-0.0036780040245503187,0.0004501995863392949,185.3
576,34.0,0.6333562731742859,0.0005765940295532346,0.00013944094826001674,185.7
577,39.0,0.6383156776428223,-0.00019201793475076556,0.00010190488683292642,186.2
578,39.0,0.6053181886672974,7.745780749246478e-05,0.0001624783471925184,186.6
579,27.0,0.6174837946891785,-2.9362738132476807e-05,0.00026338492170907557,187.0
580,39.0,0.6058909893035889,-1.5989729945431463e-05,0.00024846813175827265,187.5
581,14.0,0.5792440176010132,-0.00023786032397765666,0.00038644904270768166,187.7
582,26.0,0.5854029655456543,-0.0013575851917266846,0.00054334377637133,188.0
583,42.0,0.6072185039520264,-0.00026172399520874023,0.00026322767371311784,188.5
584,14.0,0.5944927930831909,-5.227699875831604e-05,0.0005634179688058794,188.7
585,18.0,0.5859638452529907,8.339351916220039e-05,0.0003365666198078543,189.0
586,20.0,0.5984829664230347,-1.4165043467073701e-05,0.0003333610366098583,189.2
587,15.0,0.5973663330078125,-0.00018936395645141602,0.00047937233466655016,189.4
588,24.0,0.5806434750556946,-0.0003472864627838135,0.0009229999268427491,189.8
589,28.0,0.6677289009094238,-0.00021572411060333252,0.00012130894174333662,190.1
590,27.0,0.5732986330986023,-0.0012369112810119987,0.00015566339425276965,190.5
591,35.0,0.5848971605300903,-0.0010658502578735352,0.00019984338723588735,191.0
592,35.0,0.6371195316314697,-0.0005154470563866198,9.439866698812693e-05,191.4
593,76.0,0.6897921562194824,-0.0006369203329086304,5.398161374614574e-05,192.5
594,10.0,0.5751040577888489,6.902813765918836e-05,0.0003989899414591491,192.6
595,47.0,0.6875386834144592,-0.0011004145490005612,0.0011885743588209152,193.3
596,55.0,0.6620108485221863,-0.0001698995620245114,9.094188862945884e-05,194.0
597,31.0,0.5847169160842896,-0.0007257678080350161,0.00033285465906374156,194.5
598,22.0,0.6856056451797485,-0.006781220436096191,0.002879499224945903,194.8
599,29.0,0.6604039669036865,0.00010891092824749649,0.00018252560403198004,195.2
600,17.0,0.5995573997497559,-9.164038783637807e-05,0.0002513744402676821,195.4
601,16.0,0.5919260382652283,-0.00010149180889129639,0.0005064747529104352,195.6
602,17.0,0.5762386322021484,-0.0004477711336221546,0.0003473848628345877,195.9
603,82.0,0.6912463903427124,-0.0003179311752319336,0.004077365156263113,197.1
604,67.0,0.6742258071899414,-5.6127351854229346e-05,5.4042528063291684e-05,198.0
605,13.0,0.5660727620124817,-0.00013619546371046454,0.0005335142486728728,198.2
606,26.0,0.5627780556678772,3.745158392121084e-05,0.0005435527418740094,198.6
607,59.0,0.6047481298446655,-8.367080590687692e-05,0.00022384077601600438,199.3
608,34.0,0.6256765127182007,-0.0004409344110172242,9.241461521014571e-05,199.7
609,41.0,0.5926636457443237,0.03450285643339157,0.0005939818220213056,200.3
610,27.0,0.539494514465332,-0.0025028076488524675,0.00031284120632335544,200.6
611,54.0,0.6390795707702637,-0.0012714937329292297,5.9960588259855285e-05,201.3
612,20.0,0.5698354840278625,-0.00041707156924530864,0.0003382244613021612,201.5
613,35.0,0.593092143535614,-0.00021055738034192473,0.0006069959490559995,202.0
614,34.0,0.598279595375061,-0.00044596087536774576,0.00010850851685972884,202.4
615,23.0,0.540533721446991,-0.0009203751687891781,0.0015733414329588413,202.8
616,19.0,0.5957494378089905,-0.0004978525103069842,0.00031344383023679256,203.0
617,54.0,0.6370230317115784,-0.0008912704070098698,4.944754618918523e-05,203.6
618,27.0,0.5644986033439636,0.0002851571480277926,0.00024383573327213526,204.1
619,60.0,0.680185854434967,-0.0003329545143060386,0.0006380119011737406,204.8
620,11.0,0.585186779499054,-0.00019389932276681066,0.0003205164975952357,205.0
621,16.0,0.5855830907821655,-0.000544324517250061,0.0005157656269147992,205.2
622,34.0,0.5782358050346375,-0.00042246069642715156,0.0002813215833157301,205.6
623,36.0,0.6306079626083374,-6.796419620513916e-05,0.00010104724788106978,206.1
624,25.0,0.6078166961669922,8.749962034926284e-06,0.0006091811810620129,206.5
625,21.0,0.6001772880554199,0.08997621387243271,0.004057456739246845,206.7
626,49.0,0.6831172108650208,-0.0005569855566136539,0.0013604270061478019,207.4
627,15.0,0.591692328453064,2.0020703232148662e-05,0.0004107264394406229,207.5
628,38.0,0.6807336807250977,-0.0007187128067016602,0.0007209776085801423,208.0
629,20.0,0.6107654571533203,-0.00048632026300765574,0.00016662292182445526,208.3
630,12.0,0.589449405670166,-0.0003178053011652082,0.00033771840389817953,208.4
631,19.0,0.5780107378959656,-0.00046468721120618284,0.00024809138267301023,208.6
632,17.0,0.5882954597473145,-0.000761305564083159,0.00015384146536234766,208.8
633,66.0,0.6857900619506836,-0.00011367598926881328,0.0006204796372912824,209.6
634,74.0,0.6347844004631042,-0.0002784846001304686,7.876560994191095e-05,210.5
635,47.0,0.6228809356689453,-0.00039428897434845567,0.00011900625395355746,211.1
636,86.0,0.5985414385795593,-0.0020067791920155287,0.0004114932380616665,212.1
637,44.0,0.5575323104858398,-0.00013443827629089355,0.0004953585448674858,212.7
638,65.0,0.5864840745925903,-0.0009485468035563827,0.0004538597131613642,213.6
639,61.0,0.6867153644561768,0.16460686922073364,0.01361881848424673,214.4
640,73.0,0.6803082823753357,-1.2324406270636246e-05,5.7958084653364494e-05,215.4
641,98.0,0.6842175722122192,-0.00028771162033081055,0.0003507350629661232,216.7
642,63.0,0.6254224181175232,-0.0002804994583129883,0.00016676541417837143,217.6
643,36.0,0.6841180324554443,0.00042019039392471313,0.0009166401578113437,218.2
644,12.0,0.5596967935562134,-0.0006246038828976452,0.0007700498681515455,218.4
645,76.0,0.6753721237182617,-0.000577583909034729,0.000100338103948161,219.5
646,106.0,0.690664529800415,-0.0012708306312561035,0.0012248260900378227,221.0
647,27.0,0.5426310300827026,-0.002221601316705346,0.0007523751119151711,221.3
648,28.0,0.6664139628410339,-0.0009154826402664185,0.0026804106310009956,221.7
649,40.0,0.6032779216766357,0.0002303779183421284,0.00013212513295002282,222.2
650,68.0,0.6784238815307617,-0.000239446759223938,0.0018265986582264304,223.1
651,30.0,0.5516899824142456,-0.0005844354745931923,0.00033981335582211614,223.5
652,19.0,0.5704967975616455,-0.00046292730257846415,0.0003545595391187817,223.7
653,35.0,0.646864116191864,-9.9013250292046e-06,6.862403097329661e-05,224.2
654,51.0,0.6027534008026123,0.00017430023581255227,0.00012586807133629918,224.8
655,41.0,0.6604188680648804,0.05467953160405159,0.0014950309414416552,225.4
656,73.0,0.6845855116844177,-0.0016070879064500332,7.321463635889813e-05,226.4
657,24.0,0.6871602535247803,-0.0012417435646057129,0.004199041519314051,226.7
658,63.0,0.6577940583229065,-0.001573840738274157,0.00023060542298480868,227.8
659,34.0,0.6785733103752136,-0.0009880427969619632,0.0005598449497483671,228.3
660,24.0,0.48108381032943726,-0.00025910139083862305,0.0016666133888065815,228.7
661,42.0,0.4672492742538452,-0.0005068778991699219,9.238563507096842e-05,229.3
662,28.0,0.6201426982879639,-0.0004262179136276245,0.00044042139779776335,229.7
663,30.0,0.5435482263565063,-0.0007598280790261924,0.00022026481747161597,230.2
664,26.0,0.5310599207878113,-0.001505096792243421,0.0004363712214399129,230.6
665,16.0,0.5971543788909912,0.00047798454761505127,0.0005529140471480787,230.8
666,23.0,0.49711301922798157,-0.0005035300855524838,0.0012846823083236814,231.1
667,31.0,0.5306753516197205,-0.001437154714949429,0.0004447632236406207,231.6
668,25.0,0.5495983362197876,-0.000520384288392961,0.0005934961372986436,232.0
669,34.0,0.558976948261261,-0.0011975999223068357,0.00044246806646697223,232.5
670,52.0,0.6646234393119812,-0.00026817619800567627,2.221378053945955e-05,233.2
671,63.0,0.6884055733680725,-0.00019289056945126504,0.0005753494915552437,234.1
672,40.0,0.6210677623748779,-5.85019588470459e-05,4.804349009646103e-05,234.6
673,77.0,0.6610573530197144,-0.00014157155237626284,5.998591223033145e-05,235.6
674,25.0,0.6786996126174927,-0.00019085282110609114,0.0012654968304559588,235.9
675,12.0,0.561576783657074,-0.0008789251442067325,0.00047285392065532506,236.1
676,27.0,0.5527287721633911,-0.0032152277417480946,0.00034537844476290047,236.4
677,16.0,0.5658649802207947,-0.00045014917850494385,0.0004973598988726735,236.6
678,58.0,0.5729642510414124,-0.0011173784732818604,8.456486102659255e-05,237.4
679,73.0,0.6816072463989258,-0.00034001984749920666,0.00015387538587674499,238.4
680,43.0,0.45574864745140076,-0.0011031230678781867,0.00025081264902837574,238.9
681,62.0,0.6863816976547241,-0.00016126036643981934,0.00019315033569000661,239.8
682,50.0,0.663998007774353,4.0340422856388614e-05,0.0021080528385937214,240.4
683,16.0,0.5672027468681335,-9.556859731674194e-05,0.0003575631999410689,240.6
684,75.0,0.630001425743103,-6.743529957020655e-05,0.0002204164193244651,241.5
685,27.0,0.4896412491798401,-0.001028635655529797,0.0006885453476570547,241.9
686,85.0,0.6806408166885376,-0.002118873642757535,0.003756894264370203,242.9
687,44.0,0.5155126452445984,-0.00018784403800964355,0.0004473574517760426,243.4
688,44.0,0.6424621343612671,-0.0002624094486236572,0.00018400752742309123,244.0
689,34.0,0.537136971950531,7.207904855022207e-05,0.00024389635655097663,244.4
690,35.0,0.5514505505561829,-0.0010909090051427484,0.00042221133480779827,244.9
691,72.0,0.6671864986419678,-8.246240213338751e-06,0.0015241907676681876,245.7
692,41.0,0.5234134793281555,0.047882646322250366,0.0011463378323242068,246.3
693,12.0,0.5508982539176941,-0.0005999232525937259,0.000911553914193064,246.4
694,81.0,0.6145787239074707,0.0250752791762352,0.0003141499764751643,247.4
695,58.0,0.6231316328048706,-0.0007317629060707986,0.0001212364441016689,248.1
696,57.0,0.6708049774169922,-0.00015079975128173828,0.000886256864760071,248.8
697,44.0,0.6906262040138245,-0.002241969108581543,0.0037433342076838017,249.3
698,46.0,0.5790290832519531,-0.0015312930336222053,0.00025628486764617264,249.9
699,46.0,0.6367201805114746,0.00022783875465393066,0.004585843067616224,250.5
700,28.0,0.5328289270401001,-0.0002563297748565674,0.001192163792438805,250.9
701,14.0,0.5680245757102966,-0.00021056657715234905,0.0006430731737054884,251.1
702,72.0,0.5869308114051819,-0.0002467036247253418,0.0001538907818030566,251.9
